TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (0-1)|King mackerel (0-1yr)","King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (0-3yr)|Red grouper (0-3yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna",Zooplankton|Zooplankton
131,8.270759E-05,0.0006001996,0.000451335,0.001149906,7.289093E-06,0.006008537,0.0001609664,0.004553955,1.186267E-05,0.01857172,0.0008539545,0.006611656,0.002776397,0.001491318,0.001709741,0,0.004563842,6.656377E-06,3.840875E-05,0.0001531812,4.357483E-05,0.001298398,0,0.003403955,1.479606E-09,0.0006303632,1.121178E-05,0.001606475,0.002250024,0.0059034,0.000322762,0.008041373,0.01764129,0.001505753,0.0004974129,0.001536412,0.05199808,0.001061449,0.0007109434,0.001611105,0.0002450421,0.04469906,0.003288307,0.007023294,0.0001035782,0.005597587,0.1603391,1.874097E-05,0.0001506217,0.0002179113,0.002136138,0.5124868,0.3955846,0.08124239,0.02094123,4.883148E-08,0.002895443,0.0003191202,0.001143592,0.342434,0.09932923,0.08863446,0.08349457,0.009646017,0.02831781,0
132,8.258189E-05,0.0005978225,0.0004476957,0.001150549,7.287101E-06,0.005985656,0.0001609554,0.004550534,1.196358E-05,0.01858472,0.0008588688,0.006614727,0.003070506,0.001517775,0.001749488,0,0.004626266,7.563461E-06,4.855629E-05,0.0001533876,4.285974E-05,0.001286705,0,0.00357967,1.475971E-09,0.0006310386,1.504856E-05,0.001607851,0.002339059,0.01030225,0.0003822036,0.008347961,0.0175622,0.001529056,0.0005083536,0.001568458,0.0517177,0.000962046,0.0007044564,0.001615628,0.0002502489,0.04590712,0.00335452,0.007166613,0.0001039869,0.005534108,0.1590728,1.821939E-05,0.0001518683,0.0002016932,0.002087689,0.5929156,0.498198,0.08999927,0.0225313,6.927203E-08,0.003394429,0.0003284263,0.001144839,0.3467743,0.09998272,0.08773746,0.08282652,0.01017858,0.02835465,0
133,8.919309E-05,0.0006458229,0.0004126233,0.001151454,7.570824E-06,0.006811046,0.0001609859,0.004545399,1.205932E-05,0.01859457,0.0008645527,0.006621507,0.003395636,0.003549892,0.001720735,0,0.006458045,9.341594E-06,6.073762E-05,0.0001536151,4.155952E-05,0.001398048,0,0.003933188,1.472484E-09,0.000567499,2.099048E-05,0.001609245,0.00231103,0.009578992,0.0007196827,0.007889774,0.0182737,0.002190894,0.0004989243,0.001619053,0.05174164,0.000927831,0.000699707,0.001589998,0.000254725,0.04719163,0.003458063,0.007404727,6.680518E-05,0.004516561,0.1583017,1.77955E-05,0.0001533241,0.0001987558,0.001963632,0.6778753,0.5518219,0.09844002,0.02485034,9.399916E-08,0.003879527,0.0003398188,0.001138648,0.2625547,0.06834873,0.09509165,0.09991482,0.01097992,0.02838978,0
134,8.934664E-05,0.0006432736,0.0004103341,0.001152359,7.568627E-06,0.006776094,0.0001610802,0.004540813,1.213617E-05,0.01861325,0.0008703629,0.006628972,0.003713191,0.003493554,0.00169346,0,0.00617541,1.043572E-05,6.300831E-05,0.0001539494,3.888489E-05,0.001392654,0,0.003807873,1.469351E-09,0.0005679631,2.103184E-05,0.001610345,0.002224897,0.007204368,0.0007604845,0.008047049,0.01820294,0.002152144,0.0004689603,0.001676567,0.05198717,0.0009317469,0.0006994361,0.001548447,0.0002536969,0.04780561,0.003577372,0.007615915,6.747737E-05,0.004501781,0.1582254,1.758668E-05,0.0001519807,0.0002058058,0.00197551,0.6390339,0.4711245,0.09126666,0.02407188,1.008775E-07,0.004054143,0.0003499504,0.001129181,0.1900954,0.08341546,0.09942006,0.09944044,0.01185663,0.02858501,0
135,8.966642E-05,0.0006407163,0.0004085675,0.001153372,7.566198E-06,0.006741391,0.0001612455,0.004538292,1.219564E-05,0.01863902,0.0008759156,0.006636143,0.003907654,0.003409001,0.00166822,0,0.005789173,1.146423E-05,6.564504E-05,0.0001543247,3.597019E-05,0.001381509,0,0.003627854,1.466958E-09,0.0005684568,2.050486E-05,0.001610977,0.00213224,0.005308892,0.0007671241,0.008193222,0.01807158,0.002079012,0.0004311544,0.001735735,0.05214574,0.0009453391,0.0007019842,0.001501992,0.0002503056,0.04899622,0.003698442,0.007914014,6.818282E-05,0.004502059,0.1580567,1.751882E-05,0.0001501474,0.0002167341,0.002118074,0.5802288,0.3890859,0.08174569,0.02263839,1.092009E-07,0.004333971,0.0003629615,0.001118388,0.1206868,0.08529416,0.10558,0.09875174,0.01269483,0.0287983,0
136,9.002552E-05,0.0006382345,0.0004069399,0.001154569,7.563468E-06,0.006705318,0.0001614377,0.004538328,1.224254E-05,0.01866577,0.0008809846,0.006642724,0.003998203,0.00332376,0.001681944,0,0.005563126,1.190193E-05,6.872686E-05,0.0001546476,3.529391E-05,0.001362055,0,0.003550192,1.464535E-09,0.0005688109,2.196408E-05,0.001611086,0.002111754,0.004804606,0.0007774936,0.008369712,0.01794251,0.002007994,0.0003996756,0.001789995,0.05201151,0.0009461821,0.000704227,0.001463291,0.0002490783,0.05058813,0.003811038,0.008229091,6.884027E-05,0.00450946,0.1574282,1.74637E-05,0.000150807,0.0002268223,0.002159784,0.6063806,0.4283988,0.08603479,0.02352536,1.271661E-07,0.004834303,0.0003777066,0.001107294,0.07912721,0.091881,0.1131931,0.09761824,0.01344627,0.0288889,0
137,9.040238E-05,0.0006358621,0.0004055725,0.001156049,7.560384E-06,0.00667486,0.000161618,0.004540745,1.228057E-05,0.01869322,0.0008857283,0.006648605,0.004108388,0.003243502,0.001718858,0,0.005681032,1.284483E-05,7.158531E-05,0.0001549002,3.687202E-05,0.001346731,0,0.00369274,1.462114E-09,0.0005690298,2.676651E-05,0.001610667,0.002215462,0.004880892,0.0007995403,0.008547589,0.01787465,0.001970709,0.0003926863,0.001843021,0.05178228,0.0009488575,0.000706907,0.001464809,0.0002515435,0.05222387,0.003917518,0.008454255,6.948988E-05,0.004517977,0.1561382,1.736507E-05,0.0001520522,0.0002365988,0.002059924,0.6805533,0.5289886,0.09467393,0.02501364,1.458736E-07,0.005372237,0.0003883256,0.001096642,0.07129019,0.09496392,0.1217663,0.09592122,0.01407974,0.02885451,0
138,9.064366E-05,0.0006334272,0.0004040887,0.001157415,7.556987E-06,0.006640013,0.0001617708,0.004545721,1.230772E-05,0.01872187,0.000890313,0.006653812,0.004342465,0.003167849,0.001766403,0,0.005858254,1.441659E-05,6.639734E-05,0.000155121,3.950822E-05,0.001340097,0,0.003839754,1.459846E-09,0.0005691386,3.238344E-05,0.001609768,0.002351798,0.004425419,0.0007931908,0.008699947,0.01784945,0.001962287,0.0004050576,0.001823666,0.05145078,0.0009669646,0.0007110777,0.001485272,0.0002583757,0.05322746,0.003903249,0.008302868,7.014568E-05,0.004524328,0.155016,1.730885E-05,0.0001532003,0.0002470637,0.001822278,0.7547935,0.6145687,0.1040521,0.02658042,1.577315E-07,0.005595539,0.0003943985,0.001091782,0.1168951,0.09500617,0.1303104,0.09448678,0.01401231,0.0288117,0
139,9.051993E-05,0.0006307437,0.0004026786,0.001158074,7.553421E-06,0.006587568,0.0001618419,0.004557083,1.229733E-05,0.01877542,0.0008934195,0.006652435,0.004211488,0.003096373,0.001804598,0,0.006024352,1.16998E-05,5.516753E-05,0.0001553961,4.153762E-05,0.00135149,0,0.003876926,1.458615E-09,0.0005693521,3.327503E-05,0.001608817,0.002374034,0.003223651,0.000748024,0.00869929,0.01785703,0.001967003,0.000426541,0.001718865,0.0509194,0.0009988684,0.0007139826,0.0015146,0.0002613528,0.05252671,0.003773056,0.007966574,7.080277E-05,0.004534323,0.1555573,1.752182E-05,0.0001547301,0.0002537793,0.001638594,0.7472972,0.5703376,0.104032,0.02664921,1.272679E-07,0.004996791,0.0003906035,0.001095871,0.1841421,0.09259108,0.1280507,0.09466454,0.01307786,0.02903588,0
140,9.017273E-05,0.0006278493,0.0004012372,0.001158252,7.549858E-06,0.006528316,0.0001618372,0.004573802,1.218493E-05,0.01885964,0.0008876414,0.006620674,0.003688576,0.00303406,0.001810879,0,0.006140339,8.397078E-06,4.414323E-05,0.0001557664,4.264459E-05,0.001363747,0,0.003831758,1.46196E-09,0.0005697315,3.165899E-05,0.001608221,0.002322263,0.002204923,0.000687321,0.008499534,0.01779159,0.001978313,0.0004465797,0.001591768,0.05030702,0.001044581,0.0007103146,0.00154062,0.0002606186,0.05107916,0.003608593,0.007620545,7.14631E-05,0.004555293,0.1569654,1.800895E-05,0.0001530183,0.0002476736,0.001646731,0.6897821,0.4724133,0.09469542,0.02497255,9.379516E-08,0.004216354,0.0003705834,0.00110748,0.239929,0.08856085,0.1208826,0.09595929,0.01195479,0.02882871,0
141,8.979973E-05,0.0006249413,0.0003998608,0.001158285,7.546628E-06,0.006468278,0.0001617915,0.004594056,1.197071E-05,0.0189495,0.0008752969,0.006560549,0.003079172,0.002981578,0.001807125,0,0.006218866,6.115552E-06,3.529727E-05,0.0001562036,4.317636E-05,0.001373276,0,0.003753869,1.46909E-09,0.0005703998,2.935998E-05,0.001608269,0.002247179,0.001456484,0.0006189888,0.008224992,0.01758416,0.001993852,0.000463916,0.001465958,0.04963438,0.001098071,0.0007033397,0.001563788,0.0002568226,0.04937218,0.003436805,0.00729316,7.211472E-05,0.004586414,0.1585387,1.856981E-05,0.0001490741,0.0002387572,0.0018387,0.6094932,0.3739162,0.08192242,0.02244844,6.642099E-08,0.003454017,0.000336982,0.00112315,0.2774082,0.08258076,0.1138812,0.09792974,0.01086042,0.02865825,0
142,8.949324E-05,0.0006221618,0.0003987028,0.001158579,7.543918E-06,0.006417408,0.0001617735,0.004603738,1.193167E-05,0.01902147,0.0008697118,0.006519378,0.002666561,0.002932307,0.001821487,0,0.006325714,5.706309E-06,2.863008E-05,0.0001565602,4.350637E-05,0.001379803,0,0.003666341,1.472069E-09,0.0005712243,2.731263E-05,0.001608816,0.002208883,0.0009348643,0.0005490674,0.007991324,0.01733381,0.002011279,0.0004834504,0.001348056,0.04896136,0.001145541,0.0006964427,0.001597023,0.0002526754,0.04748172,0.003269896,0.006925004,7.279661E-05,0.004606637,0.1596604,1.887776E-05,0.000148109,0.000232244,0.002135144,0.5342807,0.3013423,0.07241208,0.02025316,4.643654E-08,0.002776655,0.0003151238,0.001139675,0.3106697,0.08372178,0.1005057,0.09976085,0.009765135,0.02906361,0
143,8.92826E-05,0.0006195272,0.0003971368,0.001159068,7.541752E-06,0.006376298,0.0001617332,0.004604812,1.199059E-05,0.01904195,0.0008715921,0.006512727,0.002725562,0.002889306,0.001850824,0,0.006412624,6.427973E-06,4.057205E-05,0.0001567856,4.402948E-05,0.001365832,0,0.00377729,1.472648E-09,0.0005720396,3.044633E-05,0.001609783,0.002291713,0.006018243,0.0005376286,0.008234292,0.01721745,0.002029381,0.0005005897,0.001337806,0.04857029,0.001038613,0.000691831,0.001615204,0.0002542022,0.04802245,0.003240997,0.006882845,7.345712E-05,0.004614139,0.1587659,1.866383E-05,0.000149071,0.0002190591,0.00227076,0.5879974,0.4037604,0.07778259,0.02115851,4.974258E-08,0.002894701,0.000317207,0.001151748,0.3309985,0.09295494,0.09312028,0.09901153,0.009517666,0.02920794,0
144,8.915611E-05,0.0006170638,0.000395231,0.001159685,7.539903E-06,0.006341548,0.0001616745,0.004600842,1.209295E-05,0.01904372,0.0008762618,0.006518905,0.003014545,0.002849049,0.001884252,0,0.006472766,7.377333E-06,5.147902E-05,0.0001569592,4.332848E-05,0.001349461,0,0.003936738,1.47314E-09,0.0005726854,3.642622E-05,0.00161111,0.002383315,0.01053455,0.0006351479,0.008522375,0.01720422,0.002046067,0.0005115495,0.001366519,0.04829466,0.0009343202,0.0006858098,0.001617939,0.0002590986,0.04929556,0.003307392,0.007022344,7.399633E-05,0.004607082,0.1573807,1.815507E-05,0.0001502912,0.0002027893,0.002201175,0.6740676,0.5158772,0.08487564,0.02246771,7.022923E-08,0.003392431,0.0003269375,0.001153028,0.3355657,0.09549852,0.09131593,0.09738633,0.010045,0.02920606,0
145,6.799646E-05,0.0006572935,0.0003991006,0.001160562,1.073822E-05,0.004809208,0.0001616521,0.004595139,1.218999E-05,0.01904259,0.000881718,0.006528798,0.003331539,0.002377201,0.002260461,0,0.00710284,9.172139E-06,6.526266E-05,0.0001571645,4.201297E-05,0.00121321,0,0.003879761,1.473544E-09,0.0007767048,1.359167E-05,0.001612467,0.002353757,0.00978143,0.0006135914,0.01127723,0.02238837,0.002812224,0.0005015288,0.001411722,0.04830666,0.0008996658,0.0006816808,0.001591412,0.0002632505,0.05064348,0.003410632,0.007255424,7.521411E-05,0.004260282,0.1564965,1.774763E-05,0.0001517244,0.0001998066,0.002064591,0.7848319,0.5831156,0.09403757,0.02489151,9.496983E-08,0.003878412,0.0003387224,0.001146814,0.2192407,0.08144755,0.104903,0.1145243,0.01084278,0.02920557,0
146,6.812358E-05,0.0006547414,0.0003974671,0.001161437,1.073533E-05,0.004828219,0.0001616906,0.004589963,1.226786E-05,0.01905064,0.0008873054,0.006539385,0.003640498,0.002360275,0.002209275,0,0.00673927,1.027579E-05,6.739941E-05,0.0001574912,3.928177E-05,0.001211778,0,0.003755764,1.472668E-09,0.0007756442,1.390266E-05,0.001613538,0.002264755,0.007350104,0.0006488205,0.01135116,0.02209352,0.002736207,0.0004710635,0.001463326,0.04853279,0.0009051674,0.0006820045,0.001549775,0.0002622636,0.05125807,0.003529356,0.007463577,7.57372E-05,0.004258656,0.1563268,1.755606E-05,0.0001504174,0.0002068621,0.002072691,0.7377208,0.4983231,0.08688033,0.02391159,1.017956E-07,0.0040564,0.0003492217,0.001137268,0.1678368,0.08523547,0.1077472,0.1131,0.01171829,0.02937483,0
147,6.837903E-05,0.0006522007,0.0003961241,0.001162419,1.073209E-05,0.004861408,0.0001617981,0.004586825,1.232813E-05,0.01906605,0.0008926339,0.006549625,0.003828214,0.002348882,0.002158769,0,0.006317907,1.133255E-05,7.000121E-05,0.000157861,3.628077E-05,0.001206239,0,0.003582971,1.470024E-09,0.0007728753,1.399258E-05,0.001614148,0.00216941,0.005409568,0.0006550787,0.01139693,0.02166201,0.00261526,0.0004329355,0.001516258,0.04867518,0.0009205529,0.0006850797,0.001503566,0.000259214,0.05250013,0.003649663,0.007756581,7.615906E-05,0.004262859,0.1560577,1.750609E-05,0.0001486218,0.0002178382,0.002214188,0.6692635,0.4124499,0.07715886,0.02233938,1.100608E-07,0.00433898,0.0003626144,0.001126374,0.1148871,0.08439625,0.1124663,0.1114911,0.01255592,0.02956075,0
148,6.866443E-05,0.0006497404,0.0003948255,0.001163591,1.072842E-05,0.00489563,0.000161929,0.004586224,1.23757E-05,0.01908273,0.0008974699,0.006559262,0.003913035,0.002340413,0.002156832,0,0.006079391,1.180483E-05,7.320032E-05,0.000158171,3.557062E-05,0.001193131,0,0.00351074,1.466274E-09,0.000769826,1.494792E-05,0.001614241,0.002149123,0.004898035,0.0006642774,0.01147893,0.0212489,0.002500031,0.0004013627,0.00156468,0.04853633,0.0009217174,0.0006878098,0.001464456,0.0002581975,0.05417135,0.003761426,0.00806524,7.649568E-05,0.004271088,0.1553149,1.747022E-05,0.0001492659,0.0002279879,0.002256279,0.6939846,0.4568291,0.08067393,0.02303024,1.280623E-07,0.004841038,0.0003777324,0.00111517,0.07955252,0.0895129,0.1187462,0.1094366,0.01330704,0.02961768,0
149,6.89617E-05,0.0006473919,0.0003937455,0.001165044,1.072426E-05,0.004932372,0.0001620465,0.004588006,1.24143E-05,0.01910022,0.0009019853,0.006568098,0.004016717,0.002332382,0.002184069,0,0.006222195,1.277064E-05,7.621296E-05,0.0001584004,3.717791E-05,0.001183559,0,0.00365444,1.461547E-09,0.0007666457,1.763915E-05,0.001613808,0.002256433,0.005013396,0.000683728,0.01156087,0.02094717,0.002433628,0.0003947782,0.001612021,0.04830579,0.0009247368,0.0006909231,0.001465272,0.0002604709,0.05588714,0.003867031,0.008284658,7.682134E-05,0.004279636,0.1539191,1.739236E-05,0.0001504897,0.0002378526,0.002147886,0.7755732,0.5612728,0.08876944,0.02440724,1.46859E-07,0.005380452,0.0003887171,0.001104408,0.06976926,0.0926561,0.1260154,0.1068223,0.01394075,0.02954449,0
150,6.915208E-05,0.0006449739,0.000392527,0.001166379,1.071964E-05,0.004963166,0.0001621364,0.004592348,1.244192E-05,0.0191193,0.0009063376,0.006576235,0.004241379,0.002322978,0.002224733,0,0.006432037,1.437304E-05,7.03164E-05,0.0001585944,3.987239E-05,0.001181384,0,0.003801096,1.456116E-09,0.000763419,2.079296E-05,0.001612897,0.002396801,0.004551092,0.0006790787,0.01160935,0.02073179,0.002408828,0.0004077271,0.001596621,0.04798271,0.0009439014,0.0006954659,0.001485174,0.0002669729,0.05690686,0.003853531,0.008136135,7.716295E-05,0.004286128,0.1527108,1.736054E-05,0.0001516187,0.0002484523,0.001912515,0.8557723,0.6449161,0.09894207,0.02590477,1.588398E-07,0.005610246,0.0003951575,0.001099471,0.1053588,0.09298253,0.1332321,0.104556,0.01388079,0.02946594,0
151,6.905923E-05,0.0006422874,0.0003914073,0.001167002,1.071478E-05,0.004977487,0.0001621457,0.004603054,1.243163E-05,0.01916373,0.0009091775,0.006577841,0.004116188,0.002312138,0.002254407,0,0.006627889,1.161514E-05,5.803199E-05,0.0001588454,4.193061E-05,0.001195851,0,0.00383768,1.451051E-09,0.0007604272,2.166388E-05,0.001611941,0.002418305,0.003306265,0.0006414273,0.01146441,0.02058107,0.002403537,0.0004298619,0.001504874,0.04748502,0.0009765852,0.0006985037,0.001513651,0.0002697876,0.05610417,0.00372516,0.007807423,7.752298E-05,0.004296134,0.1531613,1.760106E-05,0.000153134,0.0002551638,0.001721926,0.8483343,0.591938,0.1004271,0.02592775,1.286598E-07,0.00501986,0.0003917654,0.001103532,0.1641092,0.09093297,0.1294179,0.1040864,0.01296477,0.02967218,0
152,6.879476E-05,0.0006393772,0.0003902685,0.001167135,1.070993E-05,0.004983393,0.0001620818,0.00461933,1.231881E-05,0.01923994,0.0009030227,0.006549245,0.003608063,0.002304343,0.0022463,0,0.006765755,8.279474E-06,4.616407E-05,0.0001591953,4.301615E-05,0.001210885,0,0.003792434,1.450235E-09,0.0007577809,2.12841E-05,0.001611343,0.002363499,0.002250302,0.0005903649,0.01107306,0.02034787,0.002408419,0.0004501891,0.001392909,0.04691834,0.001022313,0.0006948553,0.001538805,0.0002691985,0.05452825,0.003562733,0.007469146,7.790441E-05,0.004316933,0.1544861,1.812483E-05,0.0001514621,0.0002490413,0.00172583,0.78483,0.4883027,0.09192111,0.02421512,9.540608E-08,0.004246835,0.0003721683,0.00111515,0.215561,0.0873797,0.1209864,0.1048787,0.01186418,0.02943003,0
153,6.851213E-05,0.000636453,0.0003892003,0.001167122,1.070555E-05,0.004985531,0.0001619791,0.004639363,1.210314E-05,0.01932262,0.0008902327,0.006492503,0.003012469,0.002300735,0.002226834,0,0.006860331,5.986506E-06,3.671232E-05,0.0001596137,4.348392E-05,0.001223264,0,0.003714549,1.452987E-09,0.000755642,2.049698E-05,0.001611399,0.002285007,0.001473266,0.0005324784,0.01059971,0.01994791,0.002419899,0.0004676738,0.001281988,0.04629861,0.001075406,0.0006878605,0.00156115,0.0002657499,0.05269161,0.003393036,0.007148898,7.82904E-05,0.004347665,0.1559867,1.872463E-05,0.0001475817,0.000240163,0.001910158,0.6961797,0.3877996,0.07929675,0.02166358,6.808904E-08,0.003488538,0.0003389739,0.001130843,0.2511285,0.08191038,0.1129358,0.1064447,0.01079154,0.0292299,0
154,6.828221E-05,0.0006336685,0.0003883408,0.001167376,1.070193E-05,0.004991723,0.0001619043,0.004648627,1.206447E-05,0.01938688,0.0008842782,0.006454627,0.002611274,0.002296485,0.002229581,0,0.006984749,5.590152E-06,2.962106E-05,0.0001599461,4.374803E-05,0.001232945,0,0.003626667,1.451005E-09,0.0007538308,1.970658E-05,0.001611962,0.002244895,0.0009344129,0.0004729394,0.01019101,0.01951056,0.002434666,0.0004877816,0.001178081,0.04568038,0.001122092,0.000680893,0.001593574,0.0002619583,0.05067066,0.003228117,0.006788533,7.87177E-05,0.004367872,0.1570394,1.906266E-05,0.0001466392,0.0002336896,0.002188707,0.6145544,0.3156716,0.06990913,0.01943851,4.796119E-08,0.002811504,0.0003174149,0.001147377,0.2814659,0.08176787,0.0989812,0.1078804,0.009713035,0.02962457,0
155,6.812609E-05,0.000631041,0.0003870401,0.001167823,1.069905E-05,0.005002692,0.0001618071,0.004649168,1.212463E-05,0.01939865,0.0008858852,0.006451126,0.002670087,0.002294448,0.002251002,0,0.007087152,6.396982E-06,4.291613E-05,0.0001601389,4.425386E-05,0.00122374,0,0.003732675,1.446264E-09,0.0007521055,2.145436E-05,0.001612946,0.002329684,0.005842073,0.0004639085,0.010374,0.0192743,0.002450909,0.0005052792,0.001169618,0.04530987,0.001013949,0.0006763165,0.001610673,0.0002636406,0.05122953,0.003199828,0.006746814,7.913371E-05,0.004376069,0.1560944,1.886006E-05,0.000147608,0.0002204465,0.002288035,0.678189,0.4263962,0.07652003,0.02008146,5.120521E-08,0.002927162,0.0003197555,0.001159469,0.2994411,0.09033598,0.0909754,0.1065981,0.009463618,0.02974564,0
156,6.803564E-05,0.0006285963,0.0003853776,0.001168397,1.069667E-05,0.00501616,0.0001616913,0.00464465,1.222863E-05,0.01939142,0.0008903239,0.006460418,0.002949107,0.002292156,0.002277984,0,0.007159592,7.407328E-06,5.486438E-05,0.0001602744,4.357676E-05,0.001212121,0,0.003884837,1.441277E-09,0.0007502337,2.480122E-05,0.001614298,0.00242333,0.01013683,0.0005435232,0.01061031,0.01918898,0.002465738,0.0005161982,0.001195584,0.04504548,0.0009111096,0.0006706781,0.001612201,0.0002684317,0.05256597,0.003265947,0.006883695,7.943302E-05,0.00437068,0.1546662,1.835708E-05,0.0001488316,0.0002041776,0.002202813,0.7714975,0.5449839,0.08538642,0.02119172,7.169255E-08,0.003423788,0.0003297036,0.001160674,0.3049158,0.09328882,0.08856887,0.104423,0.009985397,0.02971645,0
157,6.368542E-05,0.0006820259,0.0003428517,0.001169237,1.423546E-05,0.004372962,0.0001616132,0.004638409,1.232717E-05,0.01938144,0.0008955639,0.006473352,0.003254642,0.002595912,0.002349006,0,0.00654606,9.24938E-06,5.377334E-05,0.0001604444,4.225624E-05,0.001604808,0,0.004194718,1.436214E-09,0.00057128,3.272476E-05,0.001615681,0.002392241,0.009347391,0.001005073,0.0124522,0.01965255,0.001964079,0.000505554,0.001236452,0.0450583,0.0008779646,0.0006670243,0.001585506,0.000272371,0.05397726,0.003368701,0.007112888,0.0001073664,0.004505179,0.1537401,1.795422E-05,0.0001502669,0.0002013127,0.00206917,0.7959124,0.5695758,0.08899601,0.02169912,9.632591E-08,0.003911111,0.0003416441,0.001154318,0.4129872,0.10728,0.07693487,0.1027353,0.01077897,0.02969208,0
158,6.374919E-05,0.0006793063,0.0003421858,0.001169949,1.423079E-05,0.004401299,0.0001615186,0.004632751,1.240611E-05,0.01937584,0.0009008301,0.006486877,0.003467674,0.002574721,0.00234361,0,0.006393824,1.135967E-05,5.760054E-05,0.0001606262,4.21073E-05,0.001575939,0,0.004200557,1.43084E-09,0.0005699302,3.473518E-05,0.001616783,0.002354369,0.007902033,0.001087169,0.01249029,0.0196202,0.001959331,0.0004850218,0.001280578,0.04513144,0.0008697247,0.0006663661,0.001551468,0.0002764923,0.05567271,0.003481993,0.007391801,0.0001073799,0.004485872,0.1526826,1.770479E-05,0.0001513961,0.0002065437,0.00206955,0.7887466,0.568875,0.09123357,0.02192225,1.208704E-07,0.004463222,0.0003397948,0.001144246,0.3013158,0.09690288,0.08321623,0.1009994,0.01158724,0.02964079,0
159,6.391246E-05,0.0006763781,0.0003416823,0.001170419,1.422628E-05,0.004432385,0.000161431,0.004628826,1.246743E-05,0.01937786,0.0009058728,0.006500055,0.003675429,0.002547416,0.002299959,0,0.006114773,1.327557E-05,6.013011E-05,0.0001608888,4.011407E-05,0.001553594,0,0.00408993,1.424931E-09,0.0005697258,3.518449E-05,0.001617411,0.00227173,0.005979267,0.001110081,0.01246294,0.01955938,0.001932493,0.0004538933,0.001327838,0.04527267,0.0008819933,0.0006690611,0.001510194,0.0002755025,0.05702576,0.003601741,0.007696323,0.0001071895,0.004467502,0.1519226,1.762368E-05,0.0001511737,0.0002167518,0.002190175,0.725881,0.4931054,0.08538797,0.02092635,1.341123E-07,0.00482938,0.00033996,0.001132734,0.2004939,0.09254791,0.09165166,0.09974311,0.01239156,0.02972121,0
160,6.41029E-05,0.0006734583,0.0003413823,0.00117105,1.422132E-05,0.004465674,0.000161444,0.004627493,1.251646E-05,0.01938572,0.0009105483,0.006512595,0.003796242,0.002520473,0.002275748,0,0.005819008,1.454937E-05,6.285254E-05,0.0001611717,3.800176E-05,0.001520424,0,0.003919906,1.418688E-09,0.000569481,3.511319E-05,0.001617502,0.002194607,0.004543293,0.001101565,0.01243486,0.01941268,0.001878672,0.000418847,0.001372376,0.04528265,0.0008964232,0.0006729658,0.001469171,0.0002724895,0.05891974,0.00371792,0.008022407,0.0001065643,0.004454144,0.151168,1.763553E-05,0.000151026,0.0002283934,0.002212314,0.7001225,0.4453632,0.0824303,0.02039355,1.501704E-07,0.005293682,0.0003506909,0.001121238,0.1200262,0.09260102,0.1013792,0.09850232,0.01314933,0.02981513,0
